Stop,Description,Latitude,Longitude,Street
2250,Egglestone Crescent before Charteris Crescent,-35.3531227,149.08078,EGGLESTON CR
2251,Nemarang Crescent after Yiman Street,-35.3525276,149.067154,NEMARANG CR
2252,Sydney Avenue before State Cir,-35.3112564,149.129135,SYDNEY AV
2253,Sydney Avenue after State Cir,-35.3110886,149.129776,SYDNEY AV
2254,National Circuit after Sydney Avenue,-35.3118744,149.132446,NATIONAL CCT
2255,National Circuit after Bourke Street,-35.3121338,149.132401,NATIONAL CCT
2256,National Circuit Press Club,-35.3108902,149.133148,NATIONAL CCT
2257,National Circuit after Darling Street,-35.3099251,149.133209,NATIONAL CCT
2258,National Circuit before Kings Avenue,-35.306076,149.133148,NATIONAL CCT
2259,National Circuit after Kings Avenue,-35.3055916,149.133041,NATIONAL CCT
2260,Anzac Parade after Fairbairn Avenue,-35.2835121,149.146713,ANZAC PDE
2261,Fairbairn Avenue after Jackson Street,-35.2832031,149.154221,FAIRBAIRN AV
2262,Fairbairn Avenue before Northcott Drive,-35.2852898,149.162384,FAIRBAIRN AV
2263,Fairbairn Avenue after Northcott Dv,-35.2852516,149.161835,FAIRBAIRN AV
2264,Gilmore Crescent opp Garran PS,-35.3439827,149.101425,GILMORE CR
2265,Gilmore Crescent Garran PS,-35.3439789,149.101608,GILMORE CR
2266,Kitchener Street after Birdwood Street,-35.3382759,149.102478,KITCHENER ST
2267,Kitchener Street after Gilmore Crescent,-35.3381462,149.102234,KITCHENER ST
2268,Kitchener Street after McNicoll Street,-35.3359566,149.100677,KITCHENER ST
2269,Kitchener Street after Goble Street,-35.335186,149.100006,KITCHENER ST
2270,Kitchener Street before Goble Street,-35.3339958,149.098343,KITCHENER ST
2271,Kitchener Street 2nd after McNicoll Street,-35.3338776,149.09787,KITCHENER ST
2272,Kent Street opp Hughes Shops,-35.3331299,149.095032,KENT ST
2273,Kent Street after Carruthers Street,-35.3296089,149.094574,KENT ST
2274,Kent Street after Jensen Street,-35.3293762,149.094528,KENT ST
2275,Kent Street Telstra Exchange Building,-35.3253555,149.09639,KENT ST
2276,Kent Street opp Telstra Exchange Building,-35.3249397,149.096527,KENT ST
2277,Kent Street 2nd after Phipps Place,-35.3223152,149.097733,KENT ST
2278,Kent Street 3rd after Carruthers Street,-35.3198433,149.098175,KENT ST
2279,Kent Street South of Strickland Crescent,-35.3193436,149.098312,KENT ST
2280,Strickland Crescent after Macgregor Street,-35.3184738,149.098846,STRICKLAND CR
2281,Strickland Crescent after Kent Street,-35.3184242,149.099014,STRICKLAND CR
2282,Macgregor Street after Cairns Street,-35.3171806,149.101425,MACGREGOR ST
2283,Macgregor Street after Strickland Crescent,-35.3169479,149.102005,MACGREGOR ST
2284,Macgregor Street opp The Grange,-35.3163223,149.105652,MACGREGOR ST
2285,Macgregor Street The Grange,-35.3162651,149.105209,MACGREGOR ST
2286,Macgregor Street opp Deakin Shops,-35.3154602,149.108307,MACGREGOR ST
2287,Hopetoun Circuit Deakin Shops,-35.3148766,149.108383,HOPETOUN CCT
2288,Gawler Crescent after Fergusson Crescent,-35.314785,149.111176,GAWLER CR
2289,Yambina Crescent after Nemarang Crescent,-35.3565521,149.059738,YAMBINA CR
2290,Mawson Drive after Wilkins Street,-35.3633461,149.096527,MAWSON DR
2291,Kent Street 2nd after Strickland Crescent,-35.3221169,149.0979,KENT ST
2292,Yambima Crescent after Wirangu Place,-35.3565483,149.059631,YAMBINA CR
2293,Ainsworth Street after Mawson PS,-35.3614464,149.098724,AINSWORTH ST
2294,Ainsworth Street Mawson PS,-35.3599014,149.097839,AINSWORTH ST
2295,Ainsworth Street opp Mawson PS,-35.3598824,149.097626,AINSWORTH ST
2296,Ainsworth Street after Colbeck Street,-35.3560944,149.097687,AINSWORTH ST
2297,Ainsworth Street 2nd after Du Faur Street,-35.3565445,149.097412,AINSWORTH ST
2298,Streeton Drive 2nd after Darwinia Tce,-35.3506851,149.042145,STREETON DR
2299,Streeton Drive North of Darwinia Tce,-35.3525047,149.041595,STREETON DR
2300,Ainsworth Street after Alsop Cl,-35.3505783,149.093414,AINSWORTH ST
2301,Ainsworth Street after Hindmarsh Drive,-35.3498421,149.093796,AINSWORTH ST
2302,Gilmore Crescent after Eldridge Crescent,-35.3457565,149.104965,GILMORE CR
2303,Gilmore Crescent 2nd after Hartigan Street,-35.3458633,149.104935,GILMORE CR
2304,Strickland Crescent Calvary John James Hospital,-35.3184662,149.095627,STRICKLAND CR
2305,Strickland Crescent opp Calvary John James Hosp.,-35.3183632,149.095337,STRICKLAND CR
2306,Novar Street after Kintore Crescent,-35.3119545,149.098206,NOVAR ST
2307,Novar Street before Weston Street,-35.3101158,149.098206,NOVAR ST
2308,Novar Street Yarralumla Shops,-35.3079262,149.09819,NOVAR ST
2311,Williamson Street after Sheaffe Street SSO,-35.3396912,149.046997,WILLIAMSON ST
2312,Williamson Street after Orr Street SSO,-35.3394775,149.047104,WILLIAMSON ST
2313,Melbourne Avenue opp SGG School,-35.3184776,149.11557,MELBOURNE AV
2314,Dalrymple Street Turnaround,-35.3429108,149.138153,WILLIAMSON ST
2315,Empire Circuit after Wilmot Crescent SSO,-35.3168259,149.117523,EMPIRE CCT
2316,Empire Circuit after Melbourne Avenue SSO,-35.3168869,149.117798,EMPIRE CCT
2317,Empire Circuit after Davey Crescent SSO,-35.3181839,149.121597,EMPIRE CCT
2318,Empire Circuit after Tennyson Crescent SSO,-35.3182068,149.121399,EMPIRE CCT
2319,Arthur Cir after Empire Circuit SSO,-35.3200684,149.121735,ARTHUR CIR
2320,Arthur Cir after Dampier Crescent SSO,-35.3197289,149.121658,ARTHUR CIR
2321,Arthur Cir after Moresby Street SSO,-35.3220711,149.122742,ARTHUR CIR
2322,Arthur Cir after Monaro Crescent,-35.3223839,149.127075,ARTHUR CIR
2323,Arthur Cir after Dampier Crescent SSO,-35.3218269,149.122574,ARTHUR CIR
2324,Arthur Cir after Furneaux Street,-35.3224754,149.127045,ARTHUR CIR
2325,Furneaux Street after Arthur Cir,-35.3204613,149.129623,FURNEAUX ST
2326,Furneaux Street after Murray Street,-35.3205643,149.129608,FURNEAUX ST
2327,Franklin Street Manuka Shops,-35.3199806,149.133514,FRANKLIN ST
2328,Canberra Avenue Kingston Hotel,-35.3200378,149.138351,CANBERRA AV
2329,Giles Street Kingston Hotel,-35.3194427,149.137543,GILES ST
2330,Giles Street after Leichhardt Street,-35.3172035,149.138962,GILES ST
2331,Eyre Street after Ovens Street,-35.3182678,149.14035,EYRE ST
2332,Dalrymple Street after Hindmarsh Drive,-35.3429527,149.138489,DALRYMPLE ST
2333,Dalrymple Street after Goyder Street,-35.3431015,149.138641,DALRYMPLE ST
2334,Goyder Street Jindalee Nursing Home,-35.3413734,149.14241,GOYDER ST
2335,Goyder Street opp Jindalee Nursing Home,-35.3412056,149.142502,GOYDER ST
2336,Goyder Street after Caley Crescent,-35.3394356,149.146225,GOYDER ST
2337,Goyder Street 2nd after Jerrabomberra Avenue,-35.3395462,149.14624,GOYDER ST
2338,Goyder Street Narrabundah CLG,-35.3384094,149.14801,GOYDER ST
2339,Goyder Street after Jerrabomberra Avenue,-35.3381996,149.14856,GOYDER ST
2340,Goyder Street before Kyeema Street,-35.3366966,149.153519,GOYDER ST
2341,Goyder Street after Kyeema Street,-35.3367538,149.152924,GOYDER ST
2342,Goyder Street before Tallara Pwy,-35.3370667,149.156006,GOYDER ST
2343,Goyder Street 2nd after Kootara Crescent,-35.3371239,149.156509,GOYDER ST
2344,Matina Street after Tallara Pky,-35.3343811,149.158646,MATINA ST
2345,Matina Street after Kootara Crescent,-35.3347397,149.158478,MATINA ST
2346,Kootara Crescent after Deeban Place,-35.333004,149.158417,KOOTARA CR
2347,Kootara Crescent after Matina Street,-35.3330956,149.158554,KOOTARA CR
2348,Kootara Crescent after Warramoo Crescent,-35.3329735,149.156616,KOOTARA CR
2349,Beasley Street SSO,-35.3702011,149.102997,BEASLEY ST
2350,Kootara Crescent Narrabundah Shops,-35.3325157,149.154709,KOOTARA CR
2351,Kootara Crescent after Anembo Street,-35.3319397,149.153702,KOOTARA CR
2352,Kootara Crescent after Iluka Street,-35.3311729,149.152191,KOOTARA CR
2353,Kootara Crescent Narrabundah PS,-35.3299255,149.150986,KOOTARA CR
2354,Kootara Crescent after Yamba Place,-35.3288918,149.150085,KOOTARA CR
2355,Kootara Crescent after McMillan Street,-35.3273239,149.149506,KOOTARA CR
2356,McMillan Crescent after Sturt Avenue,-35.3254166,149.147888,MCMILLAN CR
2357,Mckinlay Street after McMillan Street,-35.3272057,149.147125,MCKINLAY ST
2358,McKinlay Street after Frome Street,-35.327301,149.147003,MCKINLAY ST
2359,McKinlay Street after Warburton Street,-35.3300591,149.146667,MCKINLAY ST
2360,McKinlay Street after McIntyre Street,-35.3302078,149.14653,MCKINLAY ST
2361,McIntyre Street after Stuart Street,-35.3314705,149.145325,MCINTYRE ST
2362,McIntyre Street after McKinlay Place,-35.3317566,149.14502,MCINTYRE ST
2363,Stuart Street after McIntyre Street,-35.3307762,149.143753,STUART ST
2364,Stuart Street before Strzelecki Crescent,-35.3301773,149.143402,STUART ST
2365,Stuart Street Griffith Shops,-35.3286552,149.14212,STUART ST
2366,Stuart Street before Favenc Cir,-35.327961,149.141296,STUART ST
2367,Stuart Street before Barrallier Street,-35.3254967,149.139206,STUART ST
2368,Stuart Street after Barrallier Street,-35.3255539,149.139404,STUART ST
2369,Stuart Street after Hann Street,-35.3236771,149.137787,STUART ST
2370,Stuart Street after Locker Street,-35.3236694,149.13765,STUART ST
2371,Captain Cook Crescent after Canberra Avenue,-35.3210716,149.135101,CAPTAIN COOK CR
2372,Captain Cook Crescent Manuka,-35.3216782,149.134521,CAPTAIN COOK CR
2373,Wentworth Avenue opp Old Bus Depot Markets,-35.3130875,149.143219,WENTWORTH AV
2374,Wentworth Avenue Old Bus Depot Markets,-35.3116264,149.142868,WENTWORTH AV
2375,Brisbane Avenue after Macquarie Street,-35.3092575,149.136505,BRISBANE AV
2376,Brisbane Avenue Police CLG,-35.3097458,149.137039,BRISBANE AV
2377,Whyalla Street before Newcastle Street,-35.3328133,149.175858,WHYALLA ST
2378,Yamba Drive after Wisdom Street,-35.3400002,149.093124,YAMBA DR
2379,Yamba Drive 3rd after Wisdom Street,-35.3424721,149.096863,YAMBA DR
2380,Yamba Drive 2nd after Wisdom Street,-35.3411331,149.094711,YAMBA DR
2382,Yamba Drive The Canberra Hospital,-35.3464851,149.099747,YAMBA DR
2383,Canberra Avenue Service Rd before Whyalla Street,-35.334259,149.169907,CANBERRA AVE SERVICE RD
2384,Nyrang Street after Canberra Avenue,-35.3251076,149.155304,NYRANG ST
2385,Canberra Avenue Service Rd before Geelong Street,-35.3324165,149.166046,CANBERRA AVE SERVICE RD
2386,Canberra Avenue Service Rd after Geelong Street,-35.3326874,149.166275,CANBERRA AVE SERVICE RD
2387,Ipswich Street outside Century 21,-35.3291283,149.163025,IPSWICH ST
2388,Newcastle Street Canberra Times,-35.3243942,149.170746,NEWCASTLE ST
2389,Gladstone Street before Maryborough Street,-35.3236084,149.172668,GLADSTONE ST
2390,Gladstone Street before Kembla Street,-35.3222656,149.174744,GLADSTONE ST
2391,Gladstone Street opp Coates Hire,-35.3222923,149.179642,GLADSTONE ST
2392,Gladstone Street after Albany Street,-35.3239708,149.182205,GLADSTONE ST
2393,Gladstone Street before Tennant Street,-35.3264275,149.184479,GLADSTONE ST
2394,Mulley Street Grant Cameron Centre,-35.3319206,149.049057,MULLEY ST
2395,Blackwood Tce after Calder Crescent,-35.3343391,149.048462,BLACKWOOD TCE
2396,Blackwood Tce after Mulley Street,-35.3344116,149.048508,BLACKWOOD TCE
2397,Blackwood Tce after Pearson Street,-35.3356247,149.046478,BLACKWOOD TCE
2398,Macfarland Crescent opp Pearce Shops,-35.3631554,149.081329,MACFARLAND CR
2399,Gladstone Street after Townsville Street,-35.3305893,149.184967,GLADSTONE ST
2400,Townsville Street before Gladstone Street,-35.3304367,149.183426,TOWNSVILLE ST
2401,Newcastle Street before Wollongong Street,-35.3291206,149.178162,NEWCASTLE ST
2402,Townsville Street after Albany Street,-35.3279572,149.18338,TOWNSVILLE ST
2403,Wollongong Street before Maryborough Street,-35.327446,149.17749,WOLLONGONG ST
2404,Gladstone Street 2nd after Townsville Street,-35.3280716,149.184937,GLADSTONE ST
2405,Whyalla Street after Canberra Avenue,-35.3338776,149.173355,WHYALLA ST
2406,Albany Street before Collie Street,-35.3274078,149.181198,ALBANY ST
2407,Wollongong Street Commonwealth Bank,-35.326725,149.178391,WOLLONGONG ST
2408,Blackwood Tce after Hyndes Crescent,-35.3355637,149.046356,BLACKWOOD TCE
2409,Burrinjuck Crescent after Serpentine Street,-35.3328896,149.037338,BURRINJUCK CR
2410,Wyangala Street after Waranga Place,-35.3425598,149.032303,WYANGALA ST
2411,Larakia Street after Hindmarsh Drive,-35.348629,149.062607,LARAKIA ST
2412,Larakia Street after Malara Street,-35.3484039,149.062561,LARAKIA ST
2413,Larakia Street after 2nd Malara Street,-35.3512955,149.063004,LARAKIA ST
2414,Larakia Street after Nemerang Street,-35.3513756,149.062897,LARAKIA ST
2415,Nemerang Crescent Waramanga Shops,-35.352478,149.060608,NEMARANG CR
2416,Nemarang Crescent opp Waramanga Shops,-35.3526802,149.060608,NEMARANG CR
2417,Nemerang Crescent after Yambina Crescent,-35.355484,149.060242,NEMARANG CR
2418,Nemarang Crescent after Dalabon Crescent,-35.3554039,149.060379,NEMARANG CR
2419,Yambina Crescent after Badimara Street,-35.3573952,149.059464,YAMBINA CR
2420,Badimara Street 2nd after Yambina Crescent SSO,-35.3587761,149.063416,BADIMARA ST
2421,Yambina Crescent 2nd after Nemarang Crescent,-35.3577614,149.059479,YAMBINA CR
2422,Badimara Street 3rd after Yambina Crescent SSO,-35.3588219,149.065628,BADIMARA ST
2423,Fremantle Drive opp Canberra College Weston,-35.3490067,149.049545,FREMANTLE DR
2424,Fremantle Drive Canberra College Weston,-35.3489418,149.049423,FREMANTLE DR
2425,Fremantle Drive after 2nd Mackie Crescent,-35.3524513,149.04921,FREMANTLE DR
2426,Fremantle Drive after Crowder Circuit,-35.3525085,149.049042,FREMANTLE DR
2427,Fremantle Drive after Reveley Crescent,-35.353363,149.047546,FREMANTLE DR
2428,Fremantle Drive before Crowder Circuit,-35.3538513,149.04689,FREMANTLE DR
2429,Bangalay Crescent after Casuarina Street,-35.3490295,149.036453,BANGALAY CR
2430,Bangalay Crescent after 2nd Rivett Place,-35.3490105,149.036667,BANGALAY CR
2431,Bangalay Crescent after Angophora Street,-35.3467789,149.035965,BANGALAY CR
2432,Bangalay Crescent Rivett Shops,-35.3470345,149.036026,BANGALAY CR
2433,Carbeen Street after Bangalay Crescent,-35.3443489,149.039505,CARBEEN ST
2434,Carbeen Street after 2nd Gungurra Crescent,-35.344471,149.039459,CARBEEN ST
2435,Carbeen Street after Santalum Street,-35.344059,149.04303,CARBEEN ST
2436,Carbeen Street after Gungurra Crescent,-35.3441277,149.042984,CARBEEN ST
2437,Carbeen Street after Hindmarsh Drive,-35.3424454,149.045685,CARBEEN ST
2438,Carbeen Street after 2nd Santalum Street,-35.3423843,149.045517,CARBEEN ST
2439,Kootara Crescent after 2nd Gymea Street,-35.3327675,149.156052,KOOTARA CR
2441,Beasley Street after Drevermann Street SSO,-35.3702431,149.103226,BEASLEY ST
2442,Beasley Street after Yamba Drive SSO,-35.3689499,149.106842,BEASLEY ST
2443,Ainsworth Street Mawson PS SSO,-35.3579674,149.097229,AINSWORTH ST
2444,Kootara Crescent after Sturt Avenue service Rd,-35.3262596,149.14917,KOOTARA CR
2445,McMillan Crescent after Wills Street,-35.3254814,149.148422,MCMILLAN CR
2446,Brisbane Avenue after National Circuit,-35.3092957,149.132553,BRISBANE AV
2447,Brisbane Avenue after State Cir,-35.3088837,149.13295,BRISBANE AV
2448,Novar Street before Kintore Crescent,-35.3120308,149.098297,NOVAR ST
2449,Novar Street after Weston Street,-35.3101501,149.098282,NOVAR ST
2450,Novar Street opp Yarralumla Shops,-35.3073845,149.098312,NOVAR ST
2451,Schlich Street after Mueller Street,-35.3038254,149.098724,SCHLICH ST
2452,Schlich Street after Novar Street,-35.303772,149.099091,SCHLICH ST
2453,Tyagarah Street after Culgoa Circuit,-35.3499184,149.106155,TYAGARAH ST
2454,Julia Flynn Avenue after 2nd Ringrose Crescent,-35.3642235,149.110321,JULIA FLYNN AV
2457,Julia Flynn Avenue after William Wilkins Crescent,-35.3655815,149.112579,JULIA FLYNN AV
2458,Julia Flynn Avenue 2nd after Ringrose Crescent,-35.3657646,149.112518,JULIA FLYNN AV
2459,Julia Flynn Avenue opp Isaacs Shops,-35.367218,149.112823,JULIA FLYNN AV
2460,Julia Flynn Avenue Isaacs Shops,-35.3672943,149.112625,JULIA FLYNN AV
2461,Julia Flynn Avenue after Dorsch Street,-35.3700294,149.111465,JULIA FLYNN AV
2462,Julia Flynn Avenue after Rule Street,-35.3702354,149.111725,JULIA FLYNN AV
2463,Julia Flynn Avenue after 2nd Rule Street,-35.3717194,149.113464,JULIA FLYNN AV
2464,Julia Flynn Avenue after Walton Street,-35.3719025,149.113861,JULIA FLYNN AV
2465,Julia Flynn Avenue after Huffer Cl,-35.3732643,149.116028,JULIA FLYNN AV
2466,Julia Flynn Avenue 2nd after Alexander Mackie Ct,-35.3733368,149.115891,JULIA FLYNN AV
2467,Julia Flynn Avenue after 2nd Rowntree Crescent,-35.3756256,149.114685,JULIA FLYNN AV
2468,Julia Flynn Avenue after Alexander Mackie Ct,-35.3756294,149.114517,JULIA FLYNN AV
2469,Dookie Street after Hawkesbury Crescent,-35.3767433,149.109222,DOOKIE ST
2470,Dookie Street after Longerenong Street,-35.3767281,149.109116,DOOKIE ST
2471,Lambrigg Street Farrer PS,-35.378994,149.107147,LAMBRIGG ST
2472,Lambrigg Street opp Farrer PS,-35.3791504,149.107239,LAMBRIGG ST
2473,Lambrigg Street after Longerenong Street,-35.3778648,149.103943,LAMBRIGG ST
2474,Lambrigg Street after Prescott Street,-35.3779602,149.10376,LAMBRIGG ST
2475,Marshall Street opp Farrer Shops,-35.3749809,149.101028,MARSHALL ST
2476,Marshall Street Farrer Shops,-35.3751488,149.101151,MARSHALL ST
2477,Marshall Street after Spafford Crescent,-35.3736343,149.101715,MARSHALL ST
2478,Marshall Street after Gluyas Street,-35.372818,149.101822,MARSHALL ST
2479,Mawson Drive after Hurley Street,-35.3631935,149.096451,MAWSON DR
2480,Ainsworth Street after Mawson Drive,-35.3616753,149.098633,AINSWORTH ST
2481,Ainsworth Street after Enderby Street,-35.3534203,149.095581,AINSWORTH ST
2482,Ainsworth Street 3rd after Hindmarsh Drive,-35.3532295,149.095535,AINSWORTH ST
2483,Ainsworth Street opp Woden CIT,-35.3478508,149.094894,AINSWORTH ST
2484,Ainsworth Street Woden CIT,-35.3479347,149.095032,AINSWORTH ST
2485,Ainsworth Street after Kitchener Street,-35.3460159,149.096771,AINSWORTH ST
2486,Ainsworth Street 2nd after Chaseling Street,-35.3456917,149.09668,AINSWORTH ST
2487,Kitchener Street after Ainsworth Street,-35.3444366,149.097397,KITCHENER ST
2488,Kitchener Street after Yamba Drive,-35.3446045,149.097244,KITCHENER ST
2490,Streeton Drive before Sherratt Place,-35.3484192,149.044083,STREETON DR
2491,Streeton Drive after Sherrat Place,-35.3481483,149.044174,STREETON DR
2492,Bangalay Crescent before Mirbelia Crescent,-35.3493423,149.038757,BANGALAY CR
2493,Bangalay Crescent after Streeton Drive,-35.3492928,149.03981,BANGALAY CR
2494,Kalgoorlie Crescent after Badimara Street,-35.3577957,149.053452,KALGOORLIE CR
2495,Kalgoorlie Crescent after Bendigo Street,-35.3577538,149.053329,KALGOORLIE CR
2496,Badimara Street Mount Stromlo High School,-35.3557014,149.054443,BADIMARA ST
2497,Badimara Street opp Mount Stromlo High School,-35.3557053,149.054245,BADIMARA ST
2498,Hindmarsh Drive after Wyangala Street,-35.3421516,149.036591,HINDMARSH DR
2499,Devonport Street after Port Arthur Street,-35.3388252,149.075851,DEVONPORT ST
2500,Devonport Street after Scottsdale Street,-35.3364868,149.074677,DEVONPORT ST
2501,Devonport Street after Derwent Street,-35.3364601,149.074509,DEVONPORT ST
2502,Devonport Street after Heysen Street,-35.3342743,149.072021,DEVONPORT ST
2503,Devonport Street after 2nd Derwent Street,-35.3344345,149.072021,DEVONPORT ST
